"pop_data.age";"household_id";"hub_id";"community_id";"community2_id"
37;9709;1488;35;32
25;6428;1269;26;19
41;5479;1227;9;26
75;118;0;39;6
9;5936;237;35;40
6;10027;230;17;6
28;7774;554;19;26
10;238;229;4;47
33;9287;785;21;38
47;200;0;35;40
47;6397;656;17;17
35;6647;1568;40;35
61;13822;0;17;6
27;5223;1499;38;24
24;5142;0;40;32
56;2019;0;21;21
16;1513;250;21;24
15;3490;248;46;30
20;13117;1041;16;7
7;15461;222;6;6
38;4670;1463;19;26
8;5826;240;39;6
46;9249;1682;10;43
72;10376;0;45;50
1;14598;19;15;39
29;10169;1294;43;3
2;7261;125;40;49
12;8135;247;43;43
12;6772;250;42;42
11;5383;241;3;3
52;1494;546;40;40
47;2870;0;9;14
37;1890;1161;35;35
24;5173;256;13;40
22;4172;999;40;35
19;4331;270;13;32
35;1154;0;26;9
5;287;196;49;49
17;3352;253;26;26
24;8656;293;13;35
36;8952;942;33;28
36;1232;597;49;40
29;14750;1488;26;19
30;10766;1106;46;44
41;7315;520;32;32
46;9934;1028;9;9
7;9077;241;13;13
47;5707;380;15;6
38;7858;1566;14;45
30;1889;0;47;48
45;14839;1516;4;4
58;8233;417;24;21
14;11041;246;6;6
20;7425;732;6;6
16;5654;246;47;36
29;7780;1516;26;26
17;5427;248;24;24
8;6205;226;40;49
47;12073;419;20;16
21;437;0;9;26
30;3138;0;41;12
45;1038;410;21;21
24;10187;292;28;5
19;6337;1319;13;13
53;1032;1483;35;49
10;10003;242;5;23
15;9132;254;24;38
23;883;293;4;45
50;1500;1430;35;49
37;8644;1466;2;46
36;8461;1369;38;16
3;3313;194;40;49
45;462;1509;22;22
0;8800;137;17;17
18;2991;813;35;32
63;3127;1098;40;49
13;15528;252;7;38
46;10149;983;49;35
16;12383;248;42;6
60;11661;323;22;36
11;11232;223;40;40
4;11805;202;25;25
1;3704;25;6;6
20;1621;619;20;16
10;13295;239;28;28
52;14545;1178;14;14
0;7774;123;9;19
11;2120;243;17;17
60;3224;0;6;17
37;11929;752;12;12
33;13928;1578;43;11
42;6900;1320;18;18
18;9490;281;14;14
4;3353;212;19;43
8;3758;226;35;32
67;7068;0;30;17
58;8706;0;43;43
38;15256;497;31;31
6;8689;245;3;32
74;14202;0;40;40
63;1665;0;8;38
60;12396;0;26;26
44;12873;1402;39;42
39;15540;0;40;40
18;13400;305;36;47
34;12503;438;15;15
47;12;848;24;38
48;1451;920;16;7
45;5630;1357;35;35
1;1229;70;14;14
18;9913;288;17;15
39;14012;1488;32;35
25;3650;1142;13;3
41;12685;443;16;7
6;4155;236;38;38
34;2971;1488;19;19
51;6593;0;31;36
4;14513;192;4;45
58;14427;858;49;40
15;9436;248;14;45
24;1745;301;47;35
8;15850;239;31;31
32;2023;1292;45;45
17;1265;246;21;24
56;14051;1067;6;17
70;5365;0;9;26
12;7514;247;40;32
19;5851;285;21;21
19;8982;1355;45;14
26;11656;1241;38;38
71;13939;0;46;46
52;13872;1213;18;24
35;6813;444;45;45
47;15486;1124;18;7
39;11175;613;7;7
44;11019;0;8;8
7;11718;218;26;19
40;862;0;14;45
4;8321;206;40;13
38;2344;378;18;50
0;11589;0;14;45
19;13405;268;24;24
56;9702;1241;8;16
37;6630;1516;4;45
38;11316;0;23;23
44;11127;799;41;25
37;9619;325;3;27
50;9967;524;34;23
19;13664;482;46;46
33;9375;0;19;26
18;6367;0;43;43
40;3015;0;49;40
10;6921;217;49;49
23;14326;305;17;30
61;1327;389;42;42
74;3569;0;44;23
5;435;192;45;45
17;1750;246;49;40
66;9578;0;49;40
35;4488;1495;19;37
70;7299;0;27;27
51;6106;685;21;24
47;2233;595;31;36
49;12125;1082;45;4
18;15182;287;18;18
19;13352;0;22;23
17;14726;246;36;31
75;2124;0;6;6
0;6424;83;40;35
16;10102;246;35;35
12;3435;252;6;6
45;13180;1301;32;32
71;7185;0;19;26
63;2133;1488;26;26
1;15786;0;13;13
56;1670;0;41;47
79;11248;0;49;35
55;13060;1113;2;34
26;9143;1566;4;4
37;1457;643;19;26
42;2313;899;9;26
50;3964;341;30;6
0;8065;90;17;6
47;10831;838;49;40
15;8996;250;13;3
44;10526;1385;21;21
41;12189;0;46;2
38;6504;0;49;40
60;12827;0;17;22
32;11507;481;6;6
14;5704;252;35;40
50;5294;1433;31;31
40;11105;0;27;27
0;5319;78;40;40
36;5913;1656;6;30
50;606;313;30;17
32;15072;1161;49;40
3;2180;206;46;23
19;9382;259;19;26
17;7081;247;40;35
8;4413;232;6;6
52;3338;475;15;6
7;37;241;13;3
35;14296;1357;35;35
47;14072;881;38;38
18;1837;278;31;36
46;735;734;4;4
43;2927;0;6;30
29;11116;1253;35;32
8;960;221;38;7
15;5755;252;36;47
5;7426;196;6;15
25;1026;695;32;3
60;12929;313;6;17
16;12224;252;37;37
65;6836;0;41;28
67;10204;0;45;14
64;1033;905;16;8
57;5983;574;39;42
68;4919;0;24;21
10;12448;237;24;21
25;1697;1161;49;49
14;5668;250;18;24
15;11241;248;11;1
8;3515;241;13;3
23;1683;293;29;29
7;14506;245;32;10
37;13582;0;12;28
11;6421;225;47;36
36;10026;1142;36;36
47;10919;1063;38;38
49;937;460;26;11
40;42;0;46;23
30;3972;1112;23;23
53;2896;546;49;35
0;7235;119;39;39
41;3628;1556;14;14
6;7089;228;26;19
18;13650;285;45;50
67;11670;0;27;10
41;12011;1516;19;9
41;1201;1639;32;49
39;4770;1463;11;19
55;10759;1488;37;26
60;2291;1331;32;35
15;8913;248;20;8
40;415;717;49;35
44;14648;1331;40;40
31;10245;1213;28;33
0;10868;0;32;49
52;5369;814;13;13
32;10543;989;3;27
48;11307;1516;14;14
25;606;0;30;17
33;13059;313;15;6
49;12953;628;28;5
4;13310;211;26;26
15;15021;254;6;6
7;5013;241;13;13
9;11270;0;31;47
34;7621;0;40;35
7;3724;243;15;39
53;4726;1402;5;33
2;5829;100;10;29
10;14555;231;5;44
43;1157;0;23;46
21;2632;0;26;26
26;16;1331;40;40
12;10965;251;44;44
16;8088;249;24;21
26;5038;0;49;40
1;10601;55;47;21
54;13898;598;48;25
34;14762;1488;14;14
4;4189;202;8;38
41;8497;1113;42;42
45;2521;1028;7;18
36;12445;0;40;40
52;11998;0;4;4
42;2270;1649;17;17
46;5799;509;35;32
17;9018;248;26;26
54;913;644;2;46
3;6210;209;7;38
19;6702;260;2;44
21;6472;1366;2;46
24;2148;277;40;40
73;11724;0;4;4
58;8397;967;37;11
39;3872;1426;16;7
4;10662;205;35;49
8;11792;236;42;42
47;2443;1627;46;46
45;2682;1366;21;24
30;2389;425;36;36
9;10251;230;15;39
35;6320;529;1;11
49;5040;370;11;11
57;9533;1581;20;38
51;12541;1355;14;50
34;2097;1622;24;24
53;6701;1041;14;50
9;14291;235;13;35
24;7393;747;28;28
19;12730;952;35;49
6;10489;225;31;31
35;3600;916;4;4
7;7705;218;19;26
24;14242;1163;49;40
29;3975;0;40;49
50;10761;0;44;44
12;7199;251;6;6
59;3055;0;21;24
5;2051;216;42;6
41;14676;634;7;7
59;5091;0;9;19
13;10365;254;21;21
43;10598;0;24;18
29;14964;585;15;6
69;4260;0;31;47
2;5637;50;19;37
60;14425;602;30;6
40;11682;1347;42;39
49;12612;0;42;15
26;542;0;43;43
5;11361;194;48;48
21;15160;306;38;38
41;13747;0;16;38
42;2120;440;17;30
27;10620;1548;48;12
49;3065;1067;8;20
66;8551;0;22;46
74;7672;0;26;26
8;3601;241;27;3
45;1164;1321;7;24
1;15658;0;26;9
57;8763;873;14;14
58;8283;0;20;16
5;4299;195;43;43
3;10479;205;18;18
33;14049;1463;11;37
18;13508;0;6;17
41;4502;658;21;24
20;5922;299;5;2
30;4315;560;13;13
44;13810;0;43;3
59;2489;0;49;40
5;974;197;11;11
51;12637;1482;11;26
13;4249;248;24;24
42;9441;777;46;34
46;6337;983;13;13
82;6906;0;2;34
13;11265;251;17;6
52;11677;582;46;44
2;3955;190;28;2
18;12703;1546;17;6
1;10410;0;3;27
46;2809;365;4;32
30;11115;1134;28;2
35;11446;313;30;17
22;5238;0;19;9
26;6025;1463;38;21
41;9831;1170;20;21
18;15713;288;12;41
34;2767;907;17;6
28;1939;1113;42;42
34;5161;1119;2;44
50;12734;0;40;49
3;3962;205;21;24
52;7787;1504;26;43
50;12444;320;37;11
9;12496;242;35;49
22;3697;276;21;20
40;9433;572;19;43
25;9565;999;35;35
31;9482;0;15;15
2;9746;52;42;42
50;152;515;33;12
35;4285;418;44;46
59;14662;1135;10;4
41;10648;673;21;25
77;10874;0;5;39
34;4245;1353;38;24
8;993;243;6;30
22;5792;265;30;30
65;288;0;30;22
47;5678;1646;42;42
12;11556;246;35;35
45;11524;1369;38;38
12;2851;252;23;46
45;15517;1306;39;39
53;2683;420;15;15
40;4162;584;39;39
45;10149;612;49;40
58;11294;0;40;40
45;13272;0;39;42
19;4933;0;21;24
42;1871;727;21;38
47;14645;598;48;21
27;11137;330;6;17
67;12742;0;10;10
69;12852;0;2;2
10;11277;242;16;7
1;9227;131;29;29
53;15584;0;38;38
25;7998;717;4;10
35;10328;746;26;26
4;9903;216;46;23
33;9762;999;10;32
64;180;0;20;20
62;11765;417;24;21
48;6870;0;40;49
68;7830;0;26;11
19;7249;297;49;40
17;8493;249;3;13
0;633;0;36;36
36;13990;0;35;35
38;8061;1622;38;21
28;4372;584;21;21
11;6450;217;40;49
65;13882;0;32;40
40;3230;425;31;31
57;357;0;2;44
68;2397;0;26;26
8;15899;245;8;16
46;4263;518;38;24
36;14651;1041;4;45
10;12698;225;17;30
69;4317;0;6;6
25;3318;1213;33;28
46;10404;380;6;6
47;15499;1500;44;2
4;9709;196;35;32
9;13609;231;13;32
17;9534;250;17;15
33;1789;736;49;49
38;344;0;25;47
45;7046;0;44;41
57;1570;0;21;21
10;14550;233;19;26
35;2378;855;7;18
10;5712;220;26;26
21;12632;0;38;38
35;2476;515;21;21
34;8122;1509;46;2
4;1328;215;25;25
70;12670;0;46;46
46;2866;0;6;6
16;15429;254;20;20
14;9160;252;4;47
11;12713;238;14;29
7;9294;225;40;35
5;1801;208;42;39
45;15347;1095;4;45
29;15711;1640;24;21
50;11411;1572;22;31
43;11753;1357;35;40
43;14768;996;2;34
5;15264;200;49;35
0;1026;77;3;3
15;14895;251;44;31
64;9968;0;19;19
55;6473;0;17;30
21;6013;260;30;42
57;12690;0;49;32
43;6475;0;30;6
54;11058;717;12;12
72;14795;0;7;18
6;15207;217;27;43
14;14924;248;49;40
13;3550;248;15;15
36;6708;1288;1;11
82;14016;0;25;25
55;9676;0;11;37
12;4537;248;11;37
21;6674;259;19;26
23;808;300;31;47
2;4025;122;15;15
2;14044;73;40;13
16;11731;252;47;47
52;10656;736;35;49
46;7791;0;40;40
47;12116;1207;6;6
29;10829;1562;44;46
47;9989;1306;6;15
20;8204;284;40;49
43;14147;0;45;45
11;12697;224;19;26
45;2493;1466;36;31
0;14010;0;20;8
20;2703;283;35;35
47;14303;515;7;18
44;4108;1357;27;27
34;13749;438;39;42
4;6464;201;47;31
16;8275;248;19;26
35;15271;1536;32;32
71;12939;0;47;47
12;1052;246;40;49
36;10975;460;19;26
14;1318;251;42;42
57;8346;844;11;11
13;4896;251;46;23
49;15611;479;46;30
48;5261;1488;20;7
70;6648;0;4;32
49;994;0;21;48
74;6741;0;40;40
25;4002;0;11;11
16;14394;246;40;35
24;10672;1369;16;20
23;7318;265;42;42
45;13542;1134;39;42
15;259;253;26;11
23;8545;0;9;14
37;3715;0;16;38
27;14136;0;36;36
9;13693;238;35;40
28;10755;680;4;4
1;11531;61;16;38
21;4647;308;36;36
21;5843;265;42;42
6;1799;236;40;40
38;12790;0;16;7
46;14617;872;47;48
39;12131;996;46;44
16;2940;1082;4;14
55;15762;341;32;10
13;8260;248;49;49
14;12077;252;30;30
66;8374;0;32;10
46;15756;0;40;40
29;8336;1307;49;40
22;9708;275;46;34
65;723;0;47;47
37;4344;1113;6;42
16;4809;252;11;11
77;3440;0;35;49
35;725;417;7;20
44;3348;425;47;31
45;7454;1394;17;6
13;2033;250;38;38
33;4679;717;3;3
34;15717;1369;21;21
11;4763;240;17;17
23;9145;271;38;7
22;10287;305;36;36
38;6800;1516;29;9
52;4579;1578;11;1
33;1084;620;10;43
64;7474;0;46;46
32;8315;0;23;2
53;10915;515;21;21
42;11527;425;2;44
78;4385;0;40;40
62;6489;0;6;17
22;15222;274;46;46
53;6111;1213;12;33
13;5492;251;41;25
1;6464;0;47;47
83;15363;0;19;11
56;13512;1142;3;32
9;10275;219;5;28
17;4680;246;28;28
12;13266;253;11;11
0;4608;103;31;36
46;4078;863;18;7
1;12507;178;21;21
34;8809;451;5;33
35;10987;837;6;6
53;3553;1028;9;29
12;14702;248;28;2
50;1372;341;6;17
38;12790;619;20;20
19;15773;0;26;26
55;14380;0;16;16
72;1421;0;23;44
61;8518;0;25;25
16;14498;252;42;42
3;8839;192;36;36
37;14311;0;39;39
48;12993;909;48;21
6;668;236;41;47
4;156;202;10;32
10;8268;244;30;17
33;5004;999;13;13
91;224;0;34;46
59;15411;1504;10;10
8;15452;222;46;46
26;6059;1305;47;47
76;4223;0;39;42
22;1009;292;42;42
13;11164;248;20;20
66;428;0;43;19
16;7013;248;38;38
44;15933;1355;14;14
9;4839;234;15;6
34;9341;1516;26;26
20;8672;0;28;28
19;15666;0;38;21
4;7143;199;42;42
41;12191;649;44;23
50;11977;0;4;4
20;5865;1142;13;3
15;926;246;49;49
2;10993;131;28;44
24;15221;273;31;41
36;12755;996;5;2
48;8151;1543;23;2
15;5507;254;38;21
43;12242;1065;2;2
26;3464;1178;10;32
68;10530;0;12;41
59;12521;1041;38;38
52;10912;1500;33;33
32;3414;572;29;29
64;14032;0;47;4
18;10150;0;40;13
9;8999;0;44;46
68;12206;0;6;6
8;9192;233;35;35
5;6593;214;31;36
50;14904;1205;23;46
59;13834;0;43;19
39;1117;1369;49;49
18;15102;597;32;32
38;2690;1142;3;13
17;9611;248;35;40
41;11053;1469;6;6
23;10549;0;25;41
19;11301;0;39;39
24;4695;270;27;3
33;15651;1170;4;4
50;12451;1149;44;44
17;8160;253;50;14
55;8180;1161;40;35
35;7106;953;36;36
6;2992;233;32;49
37;10721;0;31;36
59;12034;1488;26;19
17;11336;248;22;23
59;14166;0;49;49
65;13444;0;49;49
4;12297;214;30;6
15;8800;251;42;6
59;15561;0;39;39
4;10028;207;39;42
29;6984;1622;20;38
38;971;417;21;38
4;3968;213;3;3
53;3235;1433;31;41
29;8663;1369;24;21
28;14835;909;48;48
2;1894;0;21;21
75;3149;0;38;16
3;8372;209;21;21
43;4764;693;25;25
26;6989;602;39;42
18;9037;306;24;21
39;343;460;19;37
9;11079;219;42;42
76;14793;0;21;21
44;11941;584;39;42
7;12873;223;42;5
60;3205;0;35;49
80;12842;0;24;24
74;6295;0;46;46
24;2300;295;9;10
39;10086;1366;44;2
44;539;1357;49;49
2;13129;0;12;25
67;980;0;13;13
42;13503;1482;26;19
39;6921;690;40;40
18;8800;0;42;6
48;11604;0;42;42
73;11919;0;12;12
46;8588;1279;24;21
52;14526;0;12;41
1;7843;0;29;9
3;12586;192;21;21
21;6138;290;6;6
6;11424;229;47;25
16;141;250;13;32
56;10187;0;5;5
22;12524;0;10;3
56;946;0;11;11
67;14081;0;47;35
34;13103;1458;9;9
49;7287;1357;35;49
28;14962;1622;7;7
43;1615;0;40;35
35;6770;717;13;13
21;13413;1098;40;40
41;15327;1612;46;46
42;8723;0;19;11
41;13826;1095;35;40
47;15672;1152;20;16
33;4312;400;17;6
12;13969;248;44;2
48;15194;567;42;42
18;13625;1213;38;24
40;14591;1421;49;4
36;14132;520;4;47
0;551;176;40;40
70;11954;0;5;42
20;8064;303;31;31
32;13227;1515;26;26
62;8484;0;14;4
20;251;301;40;49
47;9745;642;30;17
84;14914;0;14;29
2;8197;0;3;3
43;2554;0;37;11
52;5290;529;37;11
18;1775;0;19;26
37;9405;1488;26;26
57;6616;1557;14;45
48;6665;313;17;17
50;1009;1134;42;42
32;3489;0;15;17
53;4909;936;21;24
56;4984;0;24;24
1;9496;41;35;40
61;4399;546;36;36
37;4925;695;32;3
28;11315;1463;37;37
27;6626;945;33;28
51;2652;1556;14;29
24;6413;1357;40;40
38;14963;524;2;2
25;7052;1357;31;36
29;14681;0;17;30
44;12905;493;10;29
23;8132;389;39;42
63;5724;353;40;49
11;9422;218;20;21
1;1377;154;7;7
39;8129;1424;26;26
21;3219;273;28;28
22;13828;532;29;10
17;1133;248;13;13
75;6563;0;10;10
56;4466;0;49;35
33;8639;1516;45;4
24;2983;308;43;43
25;4052;448;45;14
20;13426;321;42;42
33;11228;320;11;11
28;5055;618;45;50
5;1887;202;14;14
14;4805;252;23;46
18;14127;1245;4;35
13;6987;251;42;42
69;8522;0;30;30
35;2998;1331;35;49
39;10086;996;2;23
11;272;230;6;15
9;4095;226;40;40
6;6682;218;8;38
20;4575;1331;35;32
18;5277;0;37;37
0;10340;0;26;26
48;5153;1087;33;33
27;14697;425;33;5
43;4290;348;20;20
9;10884;235;10;32
14;5718;248;49;35
32;5455;380;6;6
29;5267;612;49;40
2;275;0;6;15
12;8971;246;36;36
38;4721;349;19;26
31;14388;0;43;43
19;2927;296;6;6
33;14609;579;25;41
49;10643;1482;19;19
57;12164;0;49;35
22;8905;297;12;41
40;12699;353;3;13
3;6789;193;47;47
18;10232;0;17;17
49;3311;479;46;2
42;7948;0;31;47
18;688;306;7;20
65;3799;0;38;38
7;7917;224;43;26
10;2016;223;41;28
2;12031;0;25;12
43;4450;0;40;35
53;883;1223;4;45
0;7502;165;5;5
40;15644;1471;45;47
30;6163;747;28;28
23;9250;260;2;2
17;937;253;19;26
6;10766;231;44;46
38;361;1454;17;30
14;10269;249;28;28
21;15703;282;44;2
37;10700;1250;38;16
11;10258;243;28;2
40;1734;976;12;41
1;15503;58;18;18
95;10891;0;49;49
26;3429;1443;27;27
5;3830;206;46;34
17;13322;247;4;14
6;4506;229;36;31
18;1904;0;14;29
12;13942;252;45;45
42;176;1443;43;43
47;10807;506;17;6
37;10181;1357;13;13
53;10625;946;42;39
24;2913;279;10;10
42;15638;1405;49;49
5;9208;208;15;17
31;10644;1365;5;30
52;7393;619;28;12
35;5458;0;29;10
49;1018;1644;15;15
37;1123;0;45;14
44;10476;1084;6;17
13;12231;248;6;17
58;14256;0;38;21
55;10374;858;49;35
52;614;475;39;42
48;14610;634;20;16
45;5009;1213;21;21
12;12905;250;9;10
60;2027;447;43;27
38;10210;1084;6;17
28;5760;1688;30;6
0;1822;155;36;36
65;532;0;11;19
18;9647;258;40;49
16;2641;248;47;4
13;2978;252;46;46
34;13503;1488;19;19
33;4942;620;29;29
31;75;418;46;46
6;5054;231;21;24
32;8899;850;45;14
43;12319;400;17;17
42;819;1134;23;23
33;1685;1011;38;24
3;6267;210;44;44
34;6462;515;25;48
46;577;912;47;41
56;11867;0;19;26
14;13860;251;28;28
0;6892;40;42;42
27;2113;539;47;41
61;13735;0;20;21
6;6203;241;40;13
44;12865;597;10;32
56;6995;0;11;19
1;10663;0;15;39
42;13846;313;6;6
14;434;251;5;5
57;11236;0;17;22
3;9638;202;21;24
4;7839;196;49;35
20;9021;420;6;6
29;7335;1463;37;37
29;10177;1366;21;24
19;9728;532;50;14
72;4138;0;25;12
48;754;1463;11;37
58;15646;0;28;41
67;12991;0;44;2
10;14422;241;43;43
20;5773;0;25;41
16;4249;249;21;24
35;304;0;32;35
15;3671;246;21;38
39;1312;1306;15;15
10;9152;234;17;6
44;11320;0;40;40
62;10948;0;37;26
50;15334;1135;32;32
25;2905;1646;6;6
43;4543;498;13;13
57;12001;0;15;15
72;6448;0;10;32
1;13743;5;29;9
45;6;0;8;48
55;6959;438;42;15
39;4869;677;43;43
44;8996;0;3;3
55;6069;1098;40;40
47;10533;1428;41;12
24;5291;309;18;45
11;10356;238;40;49
47;15831;0;11;11
52;1817;664;35;47
8;2295;235;10;10
25;1108;0;33;28
30;15554;1516;32;49
30;10770;0;24;24
29;10250;0;49;35
13;8903;254;36;36
35;13999;1482;11;11
51;15323;0;2;44
62;14912;582;31;31
51;11520;1688;42;6
7;2717;232;6;39
43;198;1516;14;14
33;8508;0;37;37
27;7519;313;35;35
12;1427;249;20;20
53;14958;1357;45;4
20;5552;0;30;17
11;11792;219;42;39
38;10715;524;5;28
5;3585;212;27;3
49;551;983;40;40
0;4265;160;26;19
15;9982;252;3;3
41;11523;447;32;3
20;4799;269;33;28
52;8364;0;42;42
15;9764;246;46;46
21;9417;0;40;49
41;172;395;19;43
35;8457;1213;21;38
4;14537;205;24;24
0;9746;52;6;6
32;11817;532;14;14
14;10028;252;6;42
32;2015;1504;50;45
42;7184;1452;11;11
3;1115;203;43;3
41;14453;1065;2;44
13;13654;252;47;41
8;10399;236;21;21
17;14816;252;6;17
38;1814;1029;28;5
63;12090;0;31;31
17;12381;252;21;48
19;9256;280;42;5
43;2420;508;40;35
16;2074;248;24;21
5;6465;203;14;14
34;15908;460;19;11
46;556;1209;35;35
22;8583;276;32;35
30;7489;688;26;29
16;5358;246;6;15
21;14414;306;31;36
44;11761;0;24;24
45;13390;0;21;21
53;12279;1292;9;9
24;2806;0;40;13
7;12624;235;38;21
67;1214;0;41;12
68;7429;0;12;12
20;1271;283;11;43
50;10421;546;35;47
36;15840;1516;4;4
53;15907;956;10;29
20;5059;383;29;29
66;2967;0;27;3
14;12695;248;31;31
27;9635;0;33;33
4;6961;211;13;27
60;1006;585;6;6
7;15403;242;20;16
39;15333;625;13;13
7;13801;225;30;30
47;6926;837;22;30
41;15684;1484;15;15
36;10507;0;13;13
12;13564;250;26;19
4;4731;201;6;17
10;4368;229;7;18
6;4483;243;15;15
48;13884;0;6;17
64;11819;0;28;12
6;4874;220;4;4
62;7550;0;38;20
13;2447;254;9;9
45;7753;1671;2;5
8;10294;218;9;29
29;8370;983;13;40
0;13063;134;35;35
47;570;978;37;11
42;7658;0;6;42
58;5258;0;40;40
6;14143;220;45;45
21;13960;296;8;8
86;14278;0;23;23
41;11336;1466;23;34
20;504;284;40;40
25;13339;0;38;7
4;15528;202;20;38
44;355;1040;6;17
40;25;1622;24;24
26;2677;0;49;49
35;6712;313;48;8
14;5028;252;11;11
49;6725;313;17;17
39;10486;439;36;36
25;10784;0;43;27
19;15672;271;20;20
43;6115;410;21;21
83;13702;0;16;7
0;15529;0;6;17
19;7013;1413;21;21
44;5882;524;23;34
15;9433;253;19;43
61;2475;0;14;45
63;1527;444;10;10
20;8656;295;32;13
35;897;1117;27;27
26;10753;996;2;2
45;15844;1084;15;6
56;13499;0;17;17
0;10881;140;43;43
25;4367;1269;10;43
16;15058;248;18;18
34;4679;717;10;10
22;2136;257;25;48
75;1208;0;24;21
7;196;235;20;20
46;13860;1390;28;28
1;10228;128;4;4
41;8845;1041;18;18
67;3531;0;11;1
23;11228;0;37;11
45;3994;563;21;24
47;4497;1488;26;19
33;14841;0;10;14
4;1154;193;29;29
28;2837;0;19;26
22;1432;274;47;31
28;6145;851;19;26
52;2145;1384;38;38
40;13108;606;22;36
81;1755;0;35;32
4;9571;216;42;42
18;13592;299;46;44
13;599;248;17;30
43;3069;341;17;30
45;9082;584;42;42
49;1932;1142;40;13
49;278;524;30;30
60;11486;0;28;33
45;13453;747;48;41
8;6745;225;47;49
81;812;0;43;26
62;8821;1466;46;46
13;5904;249;21;21
69;12204;0;43;43
38;11266;1463;19;19
75;244;0;46;22
59;11970;0;33;33
17;8062;246;30;17
36;12420;532;14;14
33;9070;0;38;38
4;6129;203;14;45
46;4303;1028;26;9
2;5712;177;29;29
8;15281;229;49;49
43;3785;460;11;37
50;593;1010;32;10
8;12955;227;24;24
22;12662;273;20;20
30;11752;520;4;4
27;3481;1578;11;11
12;7930;253;29;29
39;3079;1463;11;11
47;2386;854;48;48
20;15629;258;3;10
24;5181;308;10;3
85;13;0;46;34
15;7498;253;5;28
32;14691;1028;9;26
1;12566;9;21;21
67;9113;0;23;46
37;10615;0;38;38
84;14775;0;17;6
42;8594;1561;7;7
7;3630;233;11;11
49;5922;1467;2;2
26;5748;999;10;32
17;12410;251;25;48
4;13632;204;10;9
40;7161;0;41;41
76;3095;0;12;12
27;5571;1306;42;42
2;1954;0;4;4
8;11298;236;4;4
40;1073;0;47;35
55;13760;1441;36;40
50;3733;951;35;47
34;4094;1082;14;14
50;3552;1559;12;41
72;2243;0;38;7
60;8194;0;26;37
47;1062;690;40;40
55;1665;0;38;20
72;7449;0;17;30
69;12253;0;38;38
68;773;0;13;13
75;3064;0;9;9
15;3509;251;30;5
49;10182;717;27;3
52;2148;1488;40;40
55;3790;1113;42;42
1;10507;0;13;32
21;8345;267;26;26
32;729;424;49;32
20;6197;0;45;4
43;14653;0;3;43
69;8635;0;48;12
53;6605;1113;46;46
12;11377;246;42;5
8;1390;241;13;3
46;11280;451;6;6
60;4892;0;4;4
6;7396;219;42;42
77;7518;0;45;14
7;6391;233;26;29
10;299;224;26;26
72;7068;0;30;17
60;147;1383;28;28
62;13443;0;31;31
24;2647;265;42;5
26;13036;837;46;30
63;7017;1556;9;29
0;12361;139;42;39
15;5825;249;16;20
48;8402;1482;19;26
32;10202;0;46;22
42;1666;703;35;35
38;11836;0;42;42
19;4405;289;21;38
18;13019;789;32;35
38;10010;1562;2;2
37;7534;462;16;16
21;1672;0;25;47
13;12746;246;47;25
42;13529;1417;46;46
32;10434;0;42;39
20;14887;264;6;42
12;6021;247;35;35
43;15605;1357;21;16
64;1967;967;11;37
0;4538;149;40;40
32;3128;0;44;34
16;4690;246;49;40
46;6714;425;22;36
2;7722;145;22;36
76;8234;0;23;23
16;1141;251;38;20
38;10584;887;46;44
42;2841;1492;38;20
78;14774;0;18;50
12;25;253;38;38
16;3819;246;24;24
17;14821;248;5;5
1;635;0;37;37
18;3219;1543;41;41
5;3270;210;24;21
20;12721;256;21;21
19;3915;1659;26;43
44;6165;1357;40;49
26;10110;481;6;17
7;709;217;3;10
44;1141;591;21;20
14;12942;250;41;31
8;391;233;29;26
30;6582;717;49;40
55;4955;1332;27;27
15;2859;248;30;6
41;10356;1161;49;35
19;10528;0;43;3
47;676;1056;38;8
41;4808;634;16;16
13;5127;252;19;26
20;12469;273;44;5
66;9410;0;16;7
11;6931;235;4;4
13;5964;247;24;18
76;54;0;13;13
74;3321;0;31;31
7;997;217;13;13
19;9641;286;27;27
35;1229;1028;14;14
48;4755;1664;19;19
47;1253;1488;35;35
43;7292;1041;14;4
24;11901;704;45;14
47;8163;825;16;7
31;12209;1113;39;15
57;11952;746;26;26
47;8053;0;45;4
4;1064;206;24;24
51;3662;1118;18;50
61;1198;417;18;24
7;6181;219;15;39
17;15728;253;19;19
7;971;223;21;21
73;6497;0;42;5
49;14663;0;37;11
14;12242;252;28;44
44;8324;0;47;47
23;3289;286;37;19
17;3140;246;49;49
14;9618;254;9;9
62;122;546;49;49
10;2980;220;24;24
52;15086;0;40;40
67;12604;0;41;28
55;10253;988;7;18
69;1761;0;18;18
5;12447;195;43;43
54;13204;1293;35;49
41;7423;1451;46;46
47;2868;661;7;16
0;15897;0;23;23
2;10878;0;27;3
16;10782;246;6;6
44;12539;0;29;29
21;2665;1428;12;12
25;10124;0;31;31
58;345;599;17;15
52;15032;589;43;26
19;10303;1497;20;20
58;14112;0;30;46
22;1068;293;14;14
40;7553;1028;19;26
51;15702;584;39;39
40;1158;1165;45;14
0;4975;0;35;49
8;1509;233;19;19
5;4925;198;10;32
48;15616;657;13;13
24;9772;0;5;42
44;9748;0;24;24
19;190;1196;20;16
78;14884;0;43;27
47;13132;1605;19;26
45;10034;836;25;25
47;7378;0;14;14
53;11842;370;43;43
73;12380;0;4;14
70;12261;0;44;31
25;1295;1585;11;37
75;3783;0;6;42
